MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,Feature1stFlrSF,Feature2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Feature3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,HasPool,Has2ndFloor,HasGarage,HasBsmt,HasFireplace,BltSoldYrDiff,TotalSF,TotalBathr,TotalPorchSF,SalePrice
30,5,47.0,4608,1,1,3,3,0,0,0,17,0,2,0,2,4,6,1945,1950,1,1,8,8,2,0.0,3,2,1,4,4,4,6,0,6,0,747,747,1,4,1,5,747,0,0,747,0,0,1,0,2,1,4,4,7,0,3,1,1945.0,3,1,220,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2010,9,4,0,0,1,1,0,65,1494,1.0,0,80000
50,4,81.0,15593,1,1,3,3,0,0,0,4,2,2,0,0,7,4,1953,1953,1,1,3,0,2,0.0,2,4,1,4,4,4,1,603,6,0,701,1304,2,4,1,5,1304,983,0,2287,0,0,2,0,3,1,4,7,7,1,5,1,1953.0,0,2,667,5,5,2,0,21,114,0,0,0,3,4,1,0,7,2006,9,4,0,1,1,1,1,53,3591,2.0,135,225000
20,4,95.0,13651,1,1,0,3,0,4,0,12,2,2,0,2,7,6,1973,1973,1,1,10,11,1,1115.0,3,2,1,2,4,1,0,1880,6,0,343,2223,1,0,1,5,2223,0,0,2223,1,0,2,0,3,1,4,8,7,2,2,1,1973.0,0,2,516,5,5,2,300,0,0,0,0,0,3,4,1,0,2,2007,9,4,0,0,1,1,1,34,4446,3.0,300,244000
20,4,69.0,7599,1,1,3,3,0,0,0,11,2,2,0,2,4,6,1982,2006,1,1,6,11,2,0.0,3,4,1,4,4,4,0,565,6,0,280,845,1,4,1,5,845,0,0,845,1,0,1,0,2,1,4,4,7,0,3,5,1987.0,3,2,360,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2007,9,4,0,0,1,1,0,25,1690,2.0,0,129500
60,4,74.0,10141,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1998,1,1,13,14,1,40.0,3,4,2,2,4,4,6,0,6,0,832,832,1,2,1,5,885,833,0,1718,0,0,2,1,3,1,4,7,7,1,5,1,1998.0,0,2,427,5,5,2,0,94,0,0,291,0,3,4,1,0,12,2009,9,4,0,1,1,1,1,11,2550,2.5,385,185000
20,4,85.0,10200,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1954,2003,1,1,14,15,1,104.0,3,4,1,4,4,4,0,320,1,362,404,1086,1,2,1,5,1086,0,0,1086,1,0,1,0,3,1,4,6,7,0,3,1,1989.0,3,2,490,5,5,2,0,0,0,0,0,0,3,1,1,0,5,2010,9,4,0,0,1,1,0,56,2172,2.0,0,144900
50,5,60.0,5790,1,1,3,3,0,0,0,17,2,2,0,5,3,6,1915,1950,2,1,13,14,2,0.0,2,2,1,1,4,4,6,0,6,0,840,840,1,2,0,5,840,765,0,1605,0,0,2,0,3,2,4,8,7,0,3,5,1915.0,3,1,379,5,5,2,0,0,202,0,0,0,3,4,1,0,5,2010,9,4,0,1,1,1,0,95,2445,2.0,202,107400
180,5,21.0,1596,1,1,3,3,0,4,0,10,2,2,3,7,4,5,1973,1973,1,1,5,5,2,0.0,3,4,1,2,4,1,2,462,6,0,0,462,1,4,1,5,526,462,0,988,1,0,1,0,2,1,4,5,7,0,3,3,1973.0,3,1,297,5,5,2,120,101,0,0,0,0,3,1,1,0,11,2009,9,4,0,1,1,1,0,36,1450,2.0,221,91000
20,4,68.0,8475,1,1,0,3,0,4,0,12,2,2,0,2,4,7,1956,1956,1,1,13,14,2,0.0,3,4,1,4,4,4,0,228,6,0,724,952,1,0,1,0,952,0,0,952,0,0,1,0,2,1,4,4,7,0,3,5,1956.0,3,1,283,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2008,9,4,0,0,1,1,0,52,1904,1.0,0,135750
50,5,50.0,8635,1,1,3,3,0,4,0,3,2,2,0,0,5,5,1948,2001,1,1,14,15,2,0.0,3,4,1,4,4,4,1,336,2,41,295,672,1,4,1,5,1072,213,0,1285,1,0,1,0,2,1,4,6,2,0,3,5,1948.0,3,1,240,5,5,2,0,0,0,0,0,0,3,2,1,0,1,2008,9,4,0,1,1,1,0,60,1957,2.0,0,127000
90,4,72.0,10778,1,1,3,3,0,4,0,19,2,2,2,2,4,5,1968,1968,3,1,6,6,2,0.0,3,4,1,4,4,4,6,0,6,0,1768,1768,1,4,0,5,1768,0,0,1768,0,0,2,0,4,2,4,8,7,0,3,6,1978.0,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,4,2010,9,4,0,0,0,1,0,42,3536,2.0,0,136500
50,5,60.0,10440,1,0,3,3,0,0,0,17,2,2,0,5,5,6,1910,1981,1,1,14,15,2,0.0,3,4,2,4,4,4,6,0,6,0,440,440,1,2,1,5,682,548,0,1230,0,0,1,1,2,1,4,5,7,0,3,5,1966.0,3,2,440,5,5,2,74,0,128,0,0,0,3,2,1,0,5,2009,9,4,0,1,1,1,0,99,1670,1.5,202,110000
60,4,100.0,13000,1,1,3,3,0,0,0,12,2,2,0,5,6,6,1968,1968,1,1,13,14,1,576.0,3,2,1,2,4,4,5,448,6,0,448,896,1,4,1,5,1182,960,0,2142,0,0,2,1,4,1,2,8,7,1,2,1,1968.0,0,1,509,5,5,2,0,72,0,0,252,0,3,4,1,0,6,2009,9,4,0,1,1,1,1,41,3038,2.5,324,193500
120,5,32.0,4500,1,1,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,13,14,1,443.0,3,2,2,0,1,4,2,1201,6,0,36,1237,1,0,1,5,1337,0,0,1337,1,0,2,0,2,1,4,5,7,0,3,1,1998.0,0,2,405,5,5,2,0,199,0,0,0,0,3,4,1,0,3,2006,9,4,0,0,1,1,0,8,2574,3.0,199,153500
20,4,78.0,10206,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,13,14,3,468.0,3,4,2,2,4,4,2,33,6,0,1530,1563,1,0,1,5,1563,0,0,1563,0,0,2,0,3,1,2,6,7,1,2,1,2007.0,2,3,758,5,5,2,144,99,0,0,0,0,3,4,1,0,10,2008,9,4,0,0,1,1,1,1,3126,2.0,243,245000
20,4,80.0,8892,1,1,0,3,0,4,0,12,2,2,0,2,5,5,1960,1960,1,1,8,8,0,66.0,3,4,1,4,4,4,6,0,6,0,1065,1065,1,2,1,5,1065,0,0,1065,0,0,1,1,3,1,4,6,7,0,3,5,1974.0,3,2,461,5,5,2,74,0,0,0,0,0,3,4,1,0,7,2007,0,4,0,0,1,1,0,47,2130,1.5,74,126500
80,4,68.0,8530,1,1,0,3,0,4,0,8,2,2,0,7,7,5,1995,1996,1,1,6,6,1,22.0,3,4,2,2,4,4,6,0,6,0,384,384,1,2,1,5,804,670,0,1474,0,0,2,1,3,1,4,7,7,1,5,3,1995.0,0,2,400,5,5,2,120,72,0,0,0,0,3,4,3,700,5,2009,9,4,0,1,1,1,1,14,1858,2.5,192,168500
60,4,121.0,16059,1,1,3,3,0,0,0,15,2,2,0,5,8,5,1991,1992,3,1,6,6,1,284.0,2,4,1,2,4,4,6,0,6,0,1288,1288,1,0,1,5,1301,1116,0,2417,0,0,2,1,4,1,2,9,7,1,5,1,1991.0,3,2,462,5,5,2,127,82,0,0,0,0,3,4,1,0,4,2006,9,4,0,1,1,1,1,15,3705,2.5,209,260000
60,4,122.0,11911,1,1,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,13,14,2,0.0,2,4,2,2,4,0,6,0,6,0,684,684,1,0,1,5,684,876,0,1560,0,0,2,1,3,1,2,6,7,1,2,3,2005.0,0,2,400,5,5,2,100,38,0,0,0,0,3,4,1,0,3,2009,9,4,0,1,1,1,1,4,2244,2.5,138,174000
160,1,40.0,3951,1,2,3,3,0,0,0,21,2,2,4,5,6,5,2009,2009,1,1,13,14,3,76.0,2,4,2,2,4,0,6,0,6,0,612,612,1,0,1,5,612,612,0,1224,0,0,2,1,2,1,2,4,7,0,3,5,2009.0,2,2,528,5,5,2,0,234,0,0,0,0,3,4,1,0,6,2009,7,5,0,1,1,1,0,0,1836,2.5,234,164500
50,0,105.0,8470,1,1,0,3,0,0,0,9,1,1,0,0,3,2,1915,1982,3,1,10,11,2,0.0,1,1,1,4,0,4,6,0,6,0,1013,1013,1,4,0,5,1013,0,513,1526,0,0,1,0,2,1,1,6,7,0,3,6,1978.0,1,0,0,3,3,0,0,0,156,0,0,0,3,2,1,0,10,2009,3,0,0,0,0,1,0,94,2026,1.0,156,85000
20,4,60.0,8070,1,1,3,3,0,4,0,5,2,2,0,2,4,5,1994,1995,1,1,13,14,2,0.0,3,4,2,2,4,4,2,588,6,0,402,990,1,0,1,5,990,0,0,990,1,0,1,0,3,1,4,5,7,0,3,6,1978.0,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,8,2007,9,4,0,0,0,1,0,13,1980,2.0,0,123600
20,4,60.0,7200,1,1,3,3,0,4,0,12,2,2,0,2,4,5,1950,1950,1,1,3,15,2,0.0,3,4,3,3,2,3,4,0,4,0,0,0,1,4,1,0,1040,0,0,1040,0,0,1,0,2,1,4,4,7,0,3,5,1950.0,3,2,420,5,5,2,0,29,0,0,0,0,3,4,1,0,7,2006,9,4,0,0,1,0,0,56,1040,1.0,29,109900
20,4,85.0,8500,1,1,3,3,0,4,0,12,2,2,0,2,5,3,1961,1961,3,1,6,6,0,203.0,3,4,1,4,4,4,5,600,6,0,635,1235,1,4,1,5,1235,0,0,1235,0,0,1,0,2,1,4,6,7,0,3,1,1961.0,3,2,480,5,5,2,0,0,0,0,0,0,3,1,1,0,12,2006,9,0,0,0,1,1,0,45,2470,1.0,0,98600
30,4,80.0,13360,1,0,0,1,0,4,0,6,2,2,0,2,5,7,1921,2006,1,1,14,15,2,0.0,3,2,0,2,4,4,0,713,6,0,163,876,1,0,1,5,964,0,0,964,1,0,1,0,2,1,4,5,7,0,3,5,1921.0,3,2,432,5,5,2,0,0,44,0,0,0,3,4,1,0,8,2009,9,4,0,0,1,1,0,88,1840,2.0,44,163500
190,0,60.0,7200,1,1,3,3,0,0,0,17,2,2,1,4,6,6,1910,1998,3,1,8,8,2,0.0,3,4,0,4,0,2,5,1046,6,0,168,1214,2,0,0,5,1260,1031,0,2291,0,1,2,0,4,2,4,9,7,1,2,5,1900.0,3,2,506,5,5,2,0,0,0,0,99,0,3,4,1,0,11,2007,9,4,0,1,1,1,1,97,3505,2.5,99,133900
60,4,69.0,9337,1,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,13,14,2,0.0,3,2,2,2,4,4,2,648,6,0,176,824,1,0,1,5,905,881,0,1786,1,0,2,1,3,1,2,7,7,0,3,1,1997.0,2,2,684,5,5,2,0,162,0,0,0,0,3,4,1,0,5,2007,9,4,0,1,1,1,0,10,2610,3.5,162,204750
60,4,68.0,9765,1,1,1,3,0,0,0,8,2,2,0,5,6,8,1993,1993,1,1,13,14,1,68.0,0,2,2,2,1,4,0,310,6,0,370,680,1,2,1,5,680,790,0,1470,0,0,2,1,3,1,4,6,7,1,5,3,1993.0,0,2,420,5,5,2,232,63,0,0,0,0,3,4,3,480,4,2009,9,4,0,1,1,1,1,16,2150,2.5,295,185000
20,4,78.0,10264,1,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,13,14,1,183.0,2,4,2,2,4,0,0,1162,6,0,426,1588,1,0,1,5,1588,0,0,1588,0,0,2,0,3,1,2,6,7,0,3,1,1999.0,2,2,472,5,5,2,158,29,0,0,0,0,3,4,1,0,8,2006,9,4,0,0,1,1,0,7,3176,2.0,187,214000
20,4,73.0,10921,1,1,3,1,0,4,0,7,2,2,0,2,4,5,1965,1965,3,1,6,6,1,48.0,3,4,1,4,4,4,5,520,6,0,440,960,1,4,1,1,960,0,0,960,1,0,1,0,3,1,4,6,7,0,3,1,1965.0,0,1,432,5,5,1,120,0,0,0,0,0,3,4,1,0,5,2007,9,4,0,0,1,1,0,42,1920,2.0,120,94750
30,4,85.0,10625,1,1,3,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,1,14,15,2,0.0,3,4,0,4,4,4,0,108,6,0,350,458,1,1,0,5,835,0,0,835,0,0,1,0,2,1,4,5,7,0,3,2,1920.0,3,1,366,1,5,2,0,0,77,0,0,0,3,4,3,400,5,2010,0,0,0,0,1,1,0,90,1293,1.0,77,83000
20,4,77.0,9320,1,1,0,3,0,4,0,12,2,2,0,2,4,5,1959,1959,1,1,10,11,2,0.0,3,4,1,4,4,4,0,569,6,0,381,950,1,1,1,5,1225,0,0,1225,1,0,1,1,3,1,4,6,7,0,3,6,1978.0,1,0,0,3,3,2,352,0,0,0,0,0,3,4,3,400,1,2010,9,4,0,0,0,1,0,51,2175,2.5,352,128950
20,4,68.0,10603,1,1,0,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,1,10,11,1,28.0,3,4,2,4,4,2,0,1200,6,0,410,1610,1,2,1,5,1610,0,0,1610,1,0,2,0,3,1,2,6,7,2,5,1,1977.0,2,2,480,5,5,2,168,68,0,0,0,0,3,4,1,0,2,2010,9,4,0,0,1,1,1,33,3220,3.0,236,205000
60,4,77.0,9206,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,1,6,6,1,336.0,2,4,1,2,4,4,6,0,6,0,741,741,1,4,1,5,977,755,0,1732,0,0,2,1,3,1,2,7,7,1,5,1,1985.0,0,2,476,5,5,2,192,46,0,0,0,0,3,4,1,0,6,2010,9,4,0,1,1,1,1,25,2473,2.5,238,178000
90,4,64.0,7018,1,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,6,6,2,0.0,3,1,3,3,2,3,4,0,4,0,0,0,1,4,1,5,1535,0,0,1535,0,0,2,0,4,2,4,8,7,0,3,1,1979.0,3,2,410,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2009,9,2,0,0,1,0,0,30,1535,2.0,0,118964
20,4,94.0,10402,1,1,0,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,1,13,14,2,0.0,3,4,2,2,4,4,6,0,6,0,1226,1226,1,0,1,5,1226,0,0,1226,0,0,2,0,3,1,2,6,7,0,3,1,2009.0,2,3,740,5,5,2,0,36,0,0,0,0,3,4,1,0,5,2010,9,4,0,0,1,1,0,1,2452,2.0,36,198900
50,5,68.0,7758,1,1,3,3,0,0,0,9,2,2,0,0,7,4,1931,1950,1,1,12,13,1,600.0,3,1,2,4,4,4,3,224,6,0,816,1040,1,0,1,1,1226,592,0,1818,0,0,1,1,4,1,4,7,7,2,5,5,1951.0,3,1,240,5,5,2,0,0,0,0,184,0,3,4,1,0,6,2007,9,4,0,1,1,1,1,76,2858,1.5,184,169500
60,1,75.0,9375,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,1,13,14,1,768.0,2,4,2,0,4,4,6,0,6,0,1053,1053,1,0,1,5,1053,939,0,1992,0,0,2,1,3,1,2,9,7,1,2,1,2003.0,2,2,648,5,5,2,140,45,0,0,0,0,3,4,1,0,8,2008,9,4,0,1,1,1,1,5,3045,2.5,185,250000
30,5,60.0,10800,1,0,3,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,1,13,14,2,0.0,3,4,0,1,4,4,6,0,6,0,641,641,1,2,1,5,1047,0,0,1047,0,0,1,0,2,1,4,6,7,0,3,5,1954.0,3,1,273,1,1,0,0,0,0,0,0,0,3,4,3,450,8,2007,9,4,0,0,1,1,0,122,1688,1.0,0,100000
20,5,50.0,6000,1,1,3,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,1,13,14,2,0.0,3,4,1,4,4,4,0,104,1,169,516,789,1,0,1,5,789,0,0,789,0,0,1,0,2,1,4,5,7,0,3,5,1948.0,3,1,250,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2008,9,5,0,0,1,1,0,60,1578,1.0,0,115000
50,5,85.0,8500,1,1,3,3,0,0,0,9,0,2,0,0,5,7,1919,2005,1,1,5,5,2,0.0,3,4,1,4,4,4,6,0,6,0,793,793,2,4,0,1,997,520,0,1517,0,0,2,0,3,1,1,7,7,0,3,6,1978.0,1,0,0,3,3,0,0,0,144,0,0,0,3,4,1,0,8,2007,9,4,0,1,0,1,0,88,2310,2.0,144,115000
20,4,105.0,11751,1,1,0,3,0,4,0,14,2,2,0,2,6,6,1977,1977,3,1,10,11,1,480.0,3,4,1,2,4,4,1,705,6,0,1139,1844,1,0,1,5,1844,0,0,1844,0,0,2,0,3,1,4,7,7,1,5,1,1977.0,2,2,546,5,5,2,0,122,0,0,0,0,3,2,1,0,1,2010,0,4,0,0,1,1,1,33,3688,2.0,122,190000
50,4,75.0,9525,1,1,3,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,1,14,15,2,0.0,3,4,1,4,0,4,5,444,6,0,550,994,1,2,1,5,1216,639,0,1855,0,0,2,0,4,1,4,7,7,0,3,1,1954.0,3,1,325,5,5,2,182,0,0,0,0,0,3,4,1,0,10,2006,9,4,0,1,1,1,0,52,2849,2.0,182,136900
80,4,68.0,7750,1,1,0,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,1,13,14,2,0.0,3,4,2,2,4,4,2,250,6,0,134,384,1,0,1,5,774,656,0,1430,0,0,2,1,3,1,4,7,7,1,5,3,2000.0,0,2,400,5,5,2,180,0,0,0,0,0,3,4,1,0,4,2010,9,4,0,1,1,1,1,10,1814,2.5,180,180000
20,4,68.0,21000,1,1,3,0,0,0,0,6,2,2,0,2,6,5,1953,1953,3,1,14,15,1,184.0,3,2,1,2,4,2,0,35,5,869,905,1809,1,4,1,5,2259,0,0,2259,1,0,2,0,3,1,2,7,7,2,2,2,1953.0,3,2,450,5,5,2,166,120,192,0,0,0,3,2,1,0,10,2007,0,0,0,0,1,1,1,54,4068,3.0,478,217000
70,4,61.0,7259,1,1,0,3,0,4,1,6,2,2,0,5,6,8,1945,2002,2,1,14,15,2,0.0,3,4,1,4,4,4,0,774,3,150,104,1028,1,0,1,5,1436,884,0,2320,1,0,2,1,3,1,2,9,7,1,5,5,1945.0,3,1,180,5,5,2,224,0,0,0,0,0,3,2,1,0,7,2007,9,4,0,1,1,1,1,62,3348,3.5,224,259500
160,1,34.0,3230,1,2,3,3,0,0,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,1,1129.0,3,4,2,2,4,4,2,419,6,0,310,729,1,2,1,5,729,729,0,1458,0,0,2,1,2,1,4,5,7,1,1,5,1999.0,3,2,440,5,5,2,0,32,0,0,0,0,3,4,1,0,6,2007,9,4,0,1,1,1,1,8,2187,2.5,32,176000
20,4,68.0,11616,1,1,3,3,0,4,0,19,2,2,0,2,5,5,1962,1962,1,1,14,15,1,116.0,3,4,1,4,4,4,3,170,1,670,252,1092,1,4,1,5,1092,0,0,1092,0,1,1,0,3,1,4,6,7,1,4,1,1962.0,3,1,288,5,5,2,0,20,144,0,0,0,3,4,1,0,9,2009,9,4,0,0,1,1,1,47,2184,1.5,164,139000
20,4,74.0,8536,1,1,3,3,0,0,0,7,2,2,0,2,5,5,2006,2007,1,1,13,14,2,0.0,3,4,2,2,4,4,6,0,6,0,1125,1125,1,2,1,5,1125,0,0,1125,0,0,1,1,2,1,4,5,7,0,3,1,2007.0,3,2,430,5,5,2,80,64,0,0,0,0,3,4,1,0,4,2007,7,5,0,0,1,1,0,1,2250,1.5,144,155000
60,4,90.0,12376,1,1,3,3,0,0,0,20,2,2,0,5,7,5,1990,1990,3,1,10,11,2,0.0,3,4,2,2,4,2,2,1470,6,0,203,1673,1,2,1,5,1699,1523,0,3222,1,0,3,0,5,1,2,11,7,2,5,1,1990.0,3,3,594,5,5,2,367,0,0,0,0,0,3,4,1,0,5,2010,9,4,0,1,1,1,1,20,4895,4.0,367,320000
60,4,65.0,8461,1,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,1,13,14,2,0.0,2,4,2,2,4,4,6,0,6,0,728,728,1,0,1,5,728,728,0,1456,0,0,2,1,3,1,2,8,7,1,2,1,2005.0,0,2,390,5,5,2,0,24,0,0,0,0,3,4,1,0,7,2006,7,5,0,1,1,1,1,1,2184,2.5,24,163990
80,4,68.0,21453,1,1,0,2,0,1,2,4,2,2,0,7,6,5,1969,1969,0,3,10,11,2,0.0,3,4,1,4,4,1,0,938,6,0,0,938,1,0,1,5,988,0,0,988,1,0,1,0,1,1,4,4,7,2,5,1,1969.0,3,2,540,5,5,2,0,130,0,130,0,0,3,4,1,0,10,2006,9,4,0,0,1,1,1,37,1926,2.0,260,180000
50,5,50.0,6060,1,1,3,3,0,4,0,9,2,2,0,0,4,5,1939,1950,1,1,0,0,2,0.0,3,4,2,4,4,4,6,0,6,0,732,732,1,2,1,5,772,351,0,1123,0,0,1,0,3,1,4,4,7,0,3,5,1979.0,3,1,264,5,5,1,0,0,140,0,0,0,3,2,1,0,6,2007,9,4,0,1,1,1,0,68,1855,1.0,140,100000
20,4,75.0,9464,1,1,3,3,0,0,0,12,2,2,0,2,6,7,1958,1958,3,1,8,8,1,135.0,3,2,1,4,4,4,1,570,6,0,510,1080,1,2,1,5,1080,0,0,1080,0,0,1,0,3,1,4,5,7,0,3,1,1958.0,3,1,288,5,5,2,0,0,0,0,130,0,3,4,1,0,6,2008,9,4,0,0,1,1,0,50,2160,1.0,130,136000
120,4,55.0,7892,1,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1993,1,1,10,11,2,0.0,2,4,2,2,4,4,2,300,6,0,899,1199,1,0,1,5,1199,0,0,1199,0,0,2,0,2,1,2,5,7,0,3,1,1993.0,2,2,530,5,5,2,0,63,0,0,0,0,3,4,1,0,3,2008,9,4,0,0,1,1,0,15,2398,2.0,63,153900
20,4,48.0,17043,1,1,0,3,0,1,0,14,2,2,0,2,6,5,1979,1998,1,1,6,6,2,0.0,3,2,1,2,0,4,6,0,6,0,1362,1362,1,4,1,5,1586,0,0,1586,0,0,2,0,3,1,4,7,7,1,5,1,1979.0,3,2,435,5,5,2,192,0,0,0,0,0,3,4,1,0,1,2009,9,4,0,0,1,1,1,30,2948,2.0,192,181000
190,5,60.0,6780,1,1,3,3,0,4,0,9,2,2,1,0,6,8,1935,1982,1,1,14,15,2,0.0,3,1,1,4,4,0,2,490,6,0,30,520,1,2,0,5,520,0,234,754,1,0,1,0,2,1,4,5,7,0,3,6,1978.0,1,0,0,3,3,0,53,0,0,0,0,0,3,4,1,0,6,2006,9,4,0,0,0,1,0,71,1040,2.0,53,84500
120,4,68.0,4928,1,1,0,3,0,4,0,13,2,2,4,2,6,5,1976,1976,1,1,10,11,2,0.0,3,4,1,2,4,4,0,120,6,0,958,1078,1,4,1,5,958,0,0,958,0,0,2,0,2,1,4,5,7,1,5,1,1977.0,2,2,440,5,5,2,0,205,0,0,0,0,3,4,1,0,2,2007,9,4,0,0,1,1,1,31,2036,2.0,205,128000
45,5,55.0,4388,1,1,0,0,0,4,0,17,1,2,0,1,5,7,1930,1950,1,1,15,15,2,0.0,3,2,0,4,4,4,3,116,6,0,556,672,1,0,1,5,840,0,0,840,0,0,1,0,3,1,4,5,7,1,5,6,1978.0,1,0,0,3,3,0,0,0,0,0,0,0,3,4,1,0,6,2007,9,4,0,0,0,1,1,77,1512,1.0,0,87000
60,4,69.0,7590,1,1,3,3,0,4,0,12,4,2,0,5,6,5,1966,1966,1,1,13,14,1,266.0,3,4,1,4,4,4,1,512,6,0,148,660,1,4,1,5,660,688,0,1348,0,0,1,1,3,1,4,6,7,1,1,1,1966.0,2,2,453,5,5,2,188,108,0,0,0,0,3,4,1,0,7,2006,9,4,0,1,1,1,1,40,2008,1.5,296,155000
20,4,69.0,8973,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1958,1991,1,1,10,11,1,85.0,3,4,1,4,4,4,5,567,1,28,413,1008,1,4,1,0,1053,0,0,1053,0,1,1,1,3,1,0,6,7,0,3,0,1998.0,2,2,750,5,5,2,0,80,0,180,0,0,3,3,1,0,7,2006,9,0,0,0,1,1,0,48,2061,2.0,260,150000
60,4,88.0,14200,1,1,3,3,0,0,0,12,2,2,0,5,7,6,1966,1966,1,1,8,8,1,309.0,3,4,1,4,4,4,5,445,6,0,479,924,1,0,1,5,1216,941,0,2157,0,0,2,1,4,1,2,8,7,2,2,1,1966.0,0,2,487,5,5,2,105,66,0,0,0,0,3,0,1,0,5,2006,9,4,0,1,1,1,1,40,3081,2.5,171,226000
60,4,68.0,12224,1,1,0,3,0,0,0,8,2,2,0,5,6,5,2000,2000,1,1,13,14,1,40.0,2,4,2,2,4,4,2,695,6,0,297,992,1,0,1,5,1022,1032,0,2054,1,0,2,1,3,1,2,7,7,1,5,3,2000.0,2,2,390,5,5,2,24,48,0,0,0,0,3,4,1,0,7,2009,9,4,0,1,1,1,1,9,3046,3.5,72,244000
20,4,75.0,7388,1,1,3,3,0,0,0,12,2,2,0,2,5,6,1959,2002,1,1,8,8,2,0.0,3,4,1,4,4,4,5,405,6,0,658,1063,1,2,1,5,1327,0,0,1327,1,0,1,0,3,1,2,7,7,0,3,5,1974.0,3,2,624,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2007,9,4,0,0,1,1,0,48,2390,2.0,0,150750
20,4,68.0,6853,1,1,0,3,0,4,0,23,2,2,0,2,8,5,2001,2002,1,1,13,14,1,136.0,2,4,2,0,4,4,2,1005,6,0,262,1267,1,0,1,5,1296,0,0,1296,1,0,2,0,2,1,2,6,7,0,3,1,2001.0,0,2,471,5,5,2,192,25,0,0,0,0,3,4,1,0,6,2009,9,4,0,0,1,1,0,8,2563,3.0,217,220000
20,4,78.0,10335,1,1,0,3,0,4,0,19,2,2,0,2,5,6,1968,1993,1,1,10,11,2,0.0,3,4,1,4,4,4,5,570,6,0,891,1461,1,2,1,5,1721,0,0,1721,0,0,2,1,3,1,4,7,2,1,5,1,1968.0,2,2,440,5,5,2,0,96,180,0,0,0,3,2,1,0,7,2006,9,4,0,0,1,1,1,38,3182,2.5,276,180000
20,4,80.0,10400,1,1,3,3,0,4,0,14,2,2,0,2,7,6,1970,1970,3,1,10,11,1,288.0,3,4,2,4,4,4,6,0,6,0,1304,1304,1,2,1,5,1682,0,0,1682,0,0,2,0,3,1,4,7,7,1,2,1,1970.0,3,2,530,5,5,2,98,0,0,0,0,0,3,2,1,0,5,2008,9,4,0,0,1,1,1,38,2986,2.0,98,174000
20,4,68.0,10355,1,1,0,3,0,0,0,12,2,2,0,2,5,5,1967,1967,1,1,8,8,1,196.0,3,4,1,4,4,4,1,695,6,0,519,1214,1,4,1,5,1214,0,0,1214,0,0,2,0,3,1,4,5,7,1,1,1,1967.0,2,1,318,5,5,2,0,111,0,0,0,0,3,4,1,0,7,2007,9,4,0,0,1,1,1,40,2428,2.0,111,143000
